payment_id;claim_id;payment_date;payment_type;payment_value
790530;807;2023-01-01 00:00:00+00:00;GRÚA;46000000.0
625768;8952;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;24000000.0
599419;9480;2023-01-18 00:00:00+00:00;GRÚA;75000000.0
387248;869;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;15000000.0
824353;2059;2023-01-07 00:00:00+00:00;GRÚA;30000000.0
760895;7556;2023-01-16 00:00:00+00:00;GRÚA;38000000.0
289590;3788;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;2000000.0
149697;7474;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;61000000.0
733114;4414;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;91000000.0
453937;7762;2023-01-06 00:00:00+00:00;GRÚA;98000000.0
540031;8356;2023-01-07 00:00:00+00:00;PÉRDIDA PARCIAL;18000000.0
815107;2562;2023-01-02 00:00:00+00:00;GRÚA;67000000.0
790837;8466;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;83000000.0
69612;2222;2023-01-10 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
850158;7566;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;37000000.0
941597;7107;2023-01-20 00:00:00+00:00;GRÚA;54000000.0
439349;1714;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;54000000.0
317121;335;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;85000000.0
914485;1524;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;14000000.0
763281;8974;2023-01-16 00:00:00+00:00;GRÚA;2000000.0
5980;8543;2023-01-18 00:00:00+00:00;CONDUCTOR ELEGIDO;92000000.0
775601;4258;2023-01-26 00:00:00+00:00;GRÚA;72000000.0
105205;6423;2023-01-31 00:00:00+00:00;CONDUCTOR ELEGIDO;49000000.0
550059;9891;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;76000000.0
246912;2399;2023-01-04 00:00:00+00:00;RESPONSABILIDAD CIVIL;4000000.0
585156;1399;2023-01-27 00:00:00+00:00;PÉRDIDA TOTAL;5000000.0
591264;9042;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
816888;9516;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
455720;573;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;4000000.0
250307;530;2023-01-14 00:00:00+00:00;GRÚA;16000000.0
15318;3168;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;97000000.0
970117;7485;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;39000000.0
772146;5782;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;28000000.0
404374;1524;2023-01-24 00:00:00+00:00;PÉRDIDA TOTAL;46000000.0
497883;4082;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;4000000.0
545465;8188;2023-01-21 00:00:00+00:00;GRÚA;19000000.0
878113;5523;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;47000000.0
716129;8375;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;52000000.0
794007;8277;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;50000000.0
978516;9614;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;56000000.0
478536;5852;2023-01-06 00:00:00+00:00;GRÚA;30000000.0
108652;8394;2023-01-07 00:00:00+00:00;PÉRDIDA PARCIAL;13000000.0
993378;3194;2023-01-14 00:00:00+00:00;RESPONSABILIDAD CIVIL;89000000.0
453947;6239;2023-01-01 00:00:00+00:00;GRÚA;61000000.0
859220;8581;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;59000000.0
71949;1948;2023-01-03 00:00:00+00:00;GRÚA;1000000.0
924469;8287;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;80000000.0
174900;2394;2023-01-07 00:00:00+00:00;CONDUCTOR ELEGIDO;72000000.0
397101;5540;2023-01-31 00:00:00+00:00;GRÚA;43000000.0
387906;8528;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;77000000.0
226576;9954;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;55000000.0
581984;7024;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;87000000.0
397554;9004;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;15000000.0
752644;4545;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;59000000.0
41758;7116;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;91000000.0
258136;7580;2023-01-27 00:00:00+00:00;GRÚA;14000000.0
47078;1333;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;22000000.0
251210;7267;2023-01-04 00:00:00+00:00;PÉRDIDA TOTAL;2000000.0
575872;530;2023-01-10 00:00:00+00:00;CONDUCTOR ELEGIDO;41000000.0
411497;998;2023-01-28 00:00:00+00:00;PÉRDIDA PARCIAL;61000000.0
414325;51;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;65000000.0
607644;2346;2023-01-29 00:00:00+00:00;PÉRDIDA TOTAL;30000000.0
60133;2343;2023-01-26 00:00:00+00:00;GRÚA;10000000.0
183288;7234;2023-01-26 00:00:00+00:00;PÉRDIDA PARCIAL;34000000.0
371447;8375;2023-01-31 00:00:00+00:00;PÉRDIDA PARCIAL;40000000.0
464679;7985;2023-01-03 00:00:00+00:00;GRÚA;39000000.0
315086;557;2023-01-16 00:00:00+00:00;GRÚA;40000000.0
214444;3534;2023-01-10 00:00:00+00:00;CONDUCTOR ELEGIDO;4000000.0
703147;2343;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;38000000.0
440813;9406;2023-01-13 00:00:00+00:00;RESPONSABILIDAD CIVIL;13000000.0
754371;2430;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;14000000.0
936287;2654;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;45000000.0
164388;5920;2023-01-10 00:00:00+00:00;CONDUCTOR ELEGIDO;47000000.0
626425;2064;2023-01-24 00:00:00+00:00;RESPONSABILIDAD CIVIL;21000000.0
914494;7438;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;38000000.0
802771;6158;2023-01-30 00:00:00+00:00;PÉRDIDA TOTAL;11000000.0
18523;6278;2023-01-05 00:00:00+00:00;CONDUCTOR ELEGIDO;69000000.0
133817;6922;2023-01-02 00:00:00+00:00;RESPONSABILIDAD CIVIL;1000000.0
228883;1599;2023-01-29 00:00:00+00:00;GRÚA;25000000.0
729449;3312;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;38000000.0
288621;9552;2023-01-29 00:00:00+00:00;PÉRDIDA TOTAL;15000000.0
151891;4351;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;79000000.0
870059;524;2023-01-24 00:00:00+00:00;PÉRDIDA TOTAL;9000000.0
659548;5083;2023-01-13 00:00:00+00:00;CONDUCTOR ELEGIDO;41000000.0
78583;8119;2023-01-29 00:00:00+00:00;PÉRDIDA PARCIAL;18000000.0
100962;2399;2023-01-03 00:00:00+00:00;GRÚA;36000000.0
124348;3899;2023-01-02 00:00:00+00:00;PÉRDIDA TOTAL;43000000.0
139326;9185;2023-01-30 00:00:00+00:00;CONDUCTOR ELEGIDO;7000000.0
560481;9453;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;17000000.0
564472;1129;2023-01-30 00:00:00+00:00;PÉRDIDA TOTAL;83000000.0
176960;2390;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;36000000.0
593032;8784;2023-01-04 00:00:00+00:00;RESPONSABILIDAD CIVIL;58000000.0
4830;2734;2023-01-26 00:00:00+00:00;GRÚA;95000000.0
206281;4414;2023-01-11 00:00:00+00:00;GRÚA;46000000.0
309692;335;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;14000000.0
620057;524;2023-01-14 00:00:00+00:00;GRÚA;44000000.0
854453;9480;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;86000000.0
273421;7556;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;21000000.0
583190;1161;2023-01-11 00:00:00+00:00;RESPONSABILIDAD CIVIL;9000000.0
630285;5583;2023-01-10 00:00:00+00:00;PÉRDIDA PARCIAL;88000000.0
277583;5782;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;92000000.0
807307;2310;2023-01-26 00:00:00+00:00;CONDUCTOR ELEGIDO;92000000.0
680775;1248;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;21000000.0
967170;8812;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;7000000.0
867465;497;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;12000000.0
319388;7778;2023-01-27 00:00:00+00:00;RESPONSABILIDAD CIVIL;50000000.0
489668;5240;2023-01-06 00:00:00+00:00;GRÚA;34000000.0
892513;2753;2023-01-04 00:00:00+00:00;PÉRDIDA PARCIAL;67000000.0
263220;4032;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;22000000.0
144537;4023;2023-01-12 00:00:00+00:00;GRÚA;6000000.0
125122;1626;2023-01-15 00:00:00+00:00;GRÚA;99000000.0
645248;9108;2023-01-04 00:00:00+00:00;PÉRDIDA PARCIAL;31000000.0
1072;5435;2023-01-09 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
573052;1696;2023-01-11 00:00:00+00:00;GRÚA;75000000.0
354212;2274;2023-01-31 00:00:00+00:00;GRÚA;7000000.0
49055;4228;2023-01-09 00:00:00+00:00;RESPONSABILIDAD CIVIL;63000000.0
904891;4230;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;41000000.0
503729;6118;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;20000000.0
249413;1713;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
146687;4023;2023-01-25 00:00:00+00:00;RESPONSABILIDAD CIVIL;89000000.0
453316;7416;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;37000000.0
188760;8526;2023-01-19 00:00:00+00:00;GRÚA;35000000.0
251783;4875;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;61000000.0
928599;6825;2023-01-26 00:00:00+00:00;GRÚA;61000000.0
186462;8162;2023-01-04 00:00:00+00:00;PÉRDIDA TOTAL;36000000.0
878586;6818;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;17000000.0
408802;6963;2023-01-31 00:00:00+00:00;RESPONSABILIDAD CIVIL;61000000.0
597292;3270;2023-01-26 00:00:00+00:00;RESPONSABILIDAD CIVIL;66000000.0
731245;7250;2023-01-10 00:00:00+00:00;GRÚA;53000000.0
987557;5148;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;76000000.0
773258;8974;2023-01-10 00:00:00+00:00;GRÚA;68000000.0
264025;9406;2023-01-30 00:00:00+00:00;PÉRDIDA TOTAL;42000000.0
466459;8581;2023-01-21 00:00:00+00:00;RESPONSABILIDAD CIVIL;48000000.0
485868;6529;2023-01-07 00:00:00+00:00;PÉRDIDA TOTAL;69000000.0
125018;2534;2023-01-01 00:00:00+00:00;PÉRDIDA TOTAL;88000000.0
530281;5697;2023-01-20 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
400686;9384;2023-01-19 00:00:00+00:00;CONDUCTOR ELEGIDO;23000000.0
610434;3385;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;1000000.0
423423;9566;2023-01-26 00:00:00+00:00;PÉRDIDA TOTAL;32000000.0
738160;2562;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;41000000.0
60261;8974;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;94000000.0
884027;7411;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;87000000.0
325720;5316;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;93000000.0
928188;8476;2023-01-11 00:00:00+00:00;GRÚA;13000000.0
333078;7123;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;98000000.0
913983;7107;2023-01-30 00:00:00+00:00;PÉRDIDA TOTAL;40000000.0
645301;8324;2023-01-21 00:00:00+00:00;CONDUCTOR ELEGIDO;31000000.0
195686;5862;2023-01-10 00:00:00+00:00;PÉRDIDA PARCIAL;71000000.0
73229;1696;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;52000000.0
861426;7443;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;59000000.0
921360;3849;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;21000000.0
976877;3904;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;60000000.0
656574;494;2023-01-22 00:00:00+00:00;PÉRDIDA TOTAL;59000000.0
130157;6092;2023-01-05 00:00:00+00:00;PÉRDIDA PARCIAL;46000000.0
290398;5737;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;27000000.0
273318;1963;2023-01-03 00:00:00+00:00;CONDUCTOR ELEGIDO;94000000.0
730291;3168;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;51000000.0
345859;1714;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;6000000.0
598818;4189;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;7000000.0
218944;6035;2023-01-18 00:00:00+00:00;CONDUCTOR ELEGIDO;8000000.0
880760;761;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;11000000.0
182454;8528;2023-01-16 00:00:00+00:00;CONDUCTOR ELEGIDO;57000000.0
225664;6529;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;57000000.0
874481;272;2023-01-03 00:00:00+00:00;GRÚA;78000000.0
522695;4778;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;13000000.0
140925;7280;2023-01-17 00:00:00+00:00;PÉRDIDA PARCIAL;38000000.0
918232;2444;2023-01-19 00:00:00+00:00;RESPONSABILIDAD CIVIL;32000000.0
541835;2924;2023-01-08 00:00:00+00:00;GRÚA;16000000.0
660608;8277;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;27000000.0
392770;5281;2023-01-04 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
751896;2787;2023-01-30 00:00:00+00:00;CONDUCTOR ELEGIDO;4000000.0
731069;8757;2023-01-01 00:00:00+00:00;PÉRDIDA PARCIAL;38000000.0
333456;7150;2023-01-04 00:00:00+00:00;GRÚA;10000000.0
156267;5108;2023-01-02 00:00:00+00:00;GRÚA;69000000.0
680024;5348;2023-01-20 00:00:00+00:00;PÉRDIDA TOTAL;95000000.0
667671;9004;2023-01-11 00:00:00+00:00;RESPONSABILIDAD CIVIL;71000000.0
143013;8489;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;19000000.0
122637;2272;2023-01-04 00:00:00+00:00;CONDUCTOR ELEGIDO;15000000.0
446616;9983;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;97000000.0
330646;1683;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
681660;4069;2023-01-20 00:00:00+00:00;PÉRDIDA TOTAL;11000000.0
436029;6016;2023-01-24 00:00:00+00:00;PÉRDIDA PARCIAL;16000000.0
920543;1345;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;21000000.0
89849;4468;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;40000000.0
689073;8054;2023-01-11 00:00:00+00:00;PÉRDIDA PARCIAL;38000000.0
970318;4069;2023-01-20 00:00:00+00:00;CONDUCTOR ELEGIDO;51000000.0
29452;9643;2023-01-18 00:00:00+00:00;PÉRDIDA TOTAL;1000000.0
713019;1953;2023-01-31 00:00:00+00:00;RESPONSABILIDAD CIVIL;17000000.0
61933;5392;2023-01-17 00:00:00+00:00;CONDUCTOR ELEGIDO;68000000.0
304239;6230;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;98000000.0
7676;2990;2023-01-09 00:00:00+00:00;GRÚA;19000000.0
270485;8277;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;90000000.0
725499;2165;2023-01-08 00:00:00+00:00;GRÚA;12000000.0
512945;1975;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;65000000.0
141916;5148;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;53000000.0
194905;1132;2023-01-29 00:00:00+00:00;RESPONSABILIDAD CIVIL;73000000.0
679353;7024;2023-01-26 00:00:00+00:00;GRÚA;28000000.0
227559;6957;2023-01-18 00:00:00+00:00;CONDUCTOR ELEGIDO;24000000.0
201227;3631;2023-01-29 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
863597;3056;2023-01-24 00:00:00+00:00;CONDUCTOR ELEGIDO;49000000.0
81847;7050;2023-01-06 00:00:00+00:00;RESPONSABILIDAD CIVIL;34000000.0
820347;1531;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;70000000.0
591031;6036;2023-01-14 00:00:00+00:00;PÉRDIDA TOTAL;2000000.0
897647;2912;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;54000000.0
623754;9776;2023-01-17 00:00:00+00:00;GRÚA;15000000.0
622632;6677;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;42000000.0
588896;4612;2023-01-10 00:00:00+00:00;PÉRDIDA TOTAL;97000000.0
728209;8952;2023-01-30 00:00:00+00:00;CONDUCTOR ELEGIDO;35000000.0
469090;4931;2023-01-11 00:00:00+00:00;CONDUCTOR ELEGIDO;23000000.0
675175;5112;2023-01-22 00:00:00+00:00;GRÚA;97000000.0
232744;3613;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;70000000.0
631868;8376;2023-01-11 00:00:00+00:00;CONDUCTOR ELEGIDO;16000000.0
381421;2487;2023-01-21 00:00:00+00:00;PÉRDIDA TOTAL;68000000.0
276468;9108;2023-01-06 00:00:00+00:00;PÉRDIDA PARCIAL;84000000.0
782369;3975;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;86000000.0
786060;9158;2023-01-01 00:00:00+00:00;RESPONSABILIDAD CIVIL;71000000.0
112271;6420;2023-01-07 00:00:00+00:00;CONDUCTOR ELEGIDO;48000000.0
404237;6936;2023-01-03 00:00:00+00:00;PÉRDIDA PARCIAL;8000000.0
266090;9420;2023-01-19 00:00:00+00:00;PÉRDIDA PARCIAL;94000000.0
591031;3445;2023-01-07 00:00:00+00:00;RESPONSABILIDAD CIVIL;46000000.0
878758;6913;2023-01-05 00:00:00+00:00;CONDUCTOR ELEGIDO;20000000.0
649856;2430;2023-01-11 00:00:00+00:00;PÉRDIDA TOTAL;34000000.0
123126;4759;2023-01-05 00:00:00+00:00;PÉRDIDA PARCIAL;82000000.0
329477;869;2023-01-20 00:00:00+00:00;CONDUCTOR ELEGIDO;34000000.0
462851;5054;2023-01-15 00:00:00+00:00;PÉRDIDA PARCIAL;95000000.0
958764;583;2023-01-22 00:00:00+00:00;PÉRDIDA PARCIAL;63000000.0
788385;9447;2023-01-20 00:00:00+00:00;PÉRDIDA PARCIAL;69000000.0
78634;5180;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;30000000.0
652452;7949;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;12000000.0
206037;1294;2023-01-30 00:00:00+00:00;GRÚA;47000000.0
623129;9954;2023-01-18 00:00:00+00:00;CONDUCTOR ELEGIDO;3000000.0
193757;223;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;10000000.0
573873;5641;2023-01-24 00:00:00+00:00;PÉRDIDA PARCIAL;80000000.0
505417;7150;2023-01-22 00:00:00+00:00;RESPONSABILIDAD CIVIL;96000000.0
106885;7527;2023-01-18 00:00:00+00:00;CONDUCTOR ELEGIDO;6000000.0
88486;1775;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;43000000.0
847015;1202;2023-01-28 00:00:00+00:00;PÉRDIDA PARCIAL;51000000.0
606701;2487;2023-01-19 00:00:00+00:00;PÉRDIDA PARCIAL;33000000.0
466260;1977;2023-01-10 00:00:00+00:00;PÉRDIDA PARCIAL;9000000.0
393818;7443;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;25000000.0
641305;9422;2023-01-06 00:00:00+00:00;PÉRDIDA PARCIAL;12000000.0
259122;9891;2023-01-24 00:00:00+00:00;PÉRDIDA PARCIAL;72000000.0
272543;6178;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;49000000.0
692632;2310;2023-01-15 00:00:00+00:00;CONDUCTOR ELEGIDO;14000000.0
948048;2531;2023-01-28 00:00:00+00:00;CONDUCTOR ELEGIDO;1000000.0
819738;8082;2023-01-10 00:00:00+00:00;RESPONSABILIDAD CIVIL;88000000.0
146397;4758;2023-01-01 00:00:00+00:00;CONDUCTOR ELEGIDO;39000000.0
501026;6560;2023-01-21 00:00:00+00:00;PÉRDIDA PARCIAL;15000000.0
184295;2717;2023-01-04 00:00:00+00:00;CONDUCTOR ELEGIDO;99000000.0
548486;8038;2023-01-24 00:00:00+00:00;RESPONSABILIDAD CIVIL;82000000.0
941990;4230;2023-01-18 00:00:00+00:00;PÉRDIDA PARCIAL;97000000.0
234291;2824;2023-01-14 00:00:00+00:00;PÉRDIDA PARCIAL;38000000.0
557852;2830;2023-01-12 00:00:00+00:00;GRÚA;85000000.0
973597;4424;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;64000000.0
989712;4294;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;99000000.0
775708;7962;2023-01-25 00:00:00+00:00;CONDUCTOR ELEGIDO;78000000.0
67201;9983;2023-01-16 00:00:00+00:00;GRÚA;64000000.0
561002;1688;2023-01-06 00:00:00+00:00;PÉRDIDA TOTAL;29000000.0
435257;623;2023-01-04 00:00:00+00:00;RESPONSABILIDAD CIVIL;2000000.0
54733;7736;2023-01-20 00:00:00+00:00;PÉRDIDA TOTAL;94000000.0
931630;9379;2023-01-13 00:00:00+00:00;GRÚA;48000000.0
559124;7295;2023-01-05 00:00:00+00:00;PÉRDIDA PARCIAL;72000000.0
688475;6253;2023-01-27 00:00:00+00:00;RESPONSABILIDAD CIVIL;93000000.0
783657;3425;2023-01-08 00:00:00+00:00;CONDUCTOR ELEGIDO;35000000.0
576911;187;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;58000000.0
129133;1723;2023-01-20 00:00:00+00:00;GRÚA;65000000.0
391612;1687;2023-01-19 00:00:00+00:00;CONDUCTOR ELEGIDO;18000000.0
554641;557;2023-01-10 00:00:00+00:00;PÉRDIDA TOTAL;33000000.0
551588;9158;2023-01-19 00:00:00+00:00;PÉRDIDA TOTAL;98000000.0
789502;3406;2023-01-03 00:00:00+00:00;GRÚA;67000000.0
910125;6861;2023-01-17 00:00:00+00:00;RESPONSABILIDAD CIVIL;42000000.0
414699;8572;2023-01-16 00:00:00+00:00;PÉRDIDA PARCIAL;12000000.0
634387;2032;2023-01-12 00:00:00+00:00;CONDUCTOR ELEGIDO;37000000.0
149863;1129;2023-01-12 00:00:00+00:00;GRÚA;76000000.0
874049;9794;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;13000000.0
320380;1294;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;11000000.0
901459;1838;2023-01-29 00:00:00+00:00;PÉRDIDA TOTAL;81000000.0
929269;9379;2023-01-28 00:00:00+00:00;PÉRDIDA PARCIAL;24000000.0
233329;3460;2023-01-21 00:00:00+00:00;GRÚA;59000000.0
418213;6042;2023-01-25 00:00:00+00:00;PÉRDIDA TOTAL;68000000.0
687997;9011;2023-01-16 00:00:00+00:00;PÉRDIDA TOTAL;46000000.0
955108;2401;2023-01-06 00:00:00+00:00;PÉRDIDA PARCIAL;45000000.0
45270;5962;2023-01-09 00:00:00+00:00;RESPONSABILIDAD CIVIL;96000000.0
162878;7116;2023-01-30 00:00:00+00:00;RESPONSABILIDAD CIVIL;55000000.0
934126;8162;2023-01-02 00:00:00+00:00;CONDUCTOR ELEGIDO;82000000.0
424596;5894;2023-01-05 00:00:00+00:00;GRÚA;60000000.0
831443;3594;2023-01-08 00:00:00+00:00;RESPONSABILIDAD CIVIL;50000000.0
641175;3023;2023-01-13 00:00:00+00:00;PÉRDIDA PARCIAL;68000000.0
383175;6831;2023-01-11 00:00:00+00:00;RESPONSABILIDAD CIVIL;35000000.0
394333;6405;2023-01-19 00:00:00+00:00;GRÚA;90000000.0
76435;9790;2023-01-04 00:00:00+00:00;PÉRDIDA TOTAL;27000000.0
952286;6670;2023-01-07 00:00:00+00:00;PÉRDIDA PARCIAL;49000000.0
426921;616;2023-01-17 00:00:00+00:00;PÉRDIDA TOTAL;7000000.0
98656;3975;2023-01-19 00:00:00+00:00;CONDUCTOR ELEGIDO;37000000.0
247007;2368;2023-01-03 00:00:00+00:00;GRÚA;72000000.0
728827;3251;2023-01-08 00:00:00+00:00;PÉRDIDA PARCIAL;32000000.0
192703;6016;2023-01-31 00:00:00+00:00;PÉRDIDA PARCIAL;66000000.0
132006;2238;2023-01-13 00:00:00+00:00;PÉRDIDA TOTAL;76000000.0
861825;7616;2023-01-12 00:00:00+00:00;RESPONSABILIDAD CIVIL;82000000.0
737906;3194;2023-01-27 00:00:00+00:00;GRÚA;39000000.0
4888;5286;2023-01-19 00:00:00+00:00;PÉRDIDA PARCIAL;96000000.0
56480;3597;2023-01-23 00:00:00+00:00;RESPONSABILIDAD CIVIL;99000000.0
794080;2534;2023-01-07 00:00:00+00:00;GRÚA;71000000.0
309828;8188;2023-01-18 00:00:00+00:00;PÉRDIDA TOTAL;1000000.0
762435;2677;2023-01-22 00:00:00+00:00;GRÚA;31000000.0
907673;7616;2023-01-24 00:00:00+00:00;PÉRDIDA PARCIAL;50000000.0
188467;9384;2023-01-29 00:00:00+00:00;CONDUCTOR ELEGIDO;69000000.0
281127;1160;2023-01-03 00:00:00+00:00;RESPONSABILIDAD CIVIL;21000000.0
6863;2093;2023-01-08 00:00:00+00:00;PÉRDIDA TOTAL;41000000.0
86811;263;2023-01-24 00:00:00+00:00;PÉRDIDA PARCIAL;47000000.0
228631;5374;2023-01-02 00:00:00+00:00;GRÚA;94000000.0
960282;7448;2023-01-09 00:00:00+00:00;PÉRDIDA TOTAL;6000000.0
366475;858;2023-01-25 00:00:00+00:00;PÉRDIDA PARCIAL;68000000.0
868453;2294;2023-01-12 00:00:00+00:00;GRÚA;96000000.0
946548;1683;2023-01-10 00:00:00+00:00;CONDUCTOR ELEGIDO;4000000.0
145543;4082;2023-01-22 00:00:00+00:00;CONDUCTOR ELEGIDO;12000000.0
945864;3697;2023-01-10 00:00:00+00:00;PÉRDIDA TOTAL;66000000.0
204842;1222;2023-01-02 00:00:00+00:00;PÉRDIDA PARCIAL;77000000.0
342633;52;2023-01-28 00:00:00+00:00;GRÚA;8000000.0
200289;775;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;73000000.0
988182;3056;2023-01-23 00:00:00+00:00;PÉRDIDA TOTAL;55000000.0
719533;9411;2023-01-15 00:00:00+00:00;PÉRDIDA TOTAL;64000000.0
587698;3701;2023-01-04 00:00:00+00:00;RESPONSABILIDAD CIVIL;17000000.0
897406;4260;2023-01-09 00:00:00+00:00;CONDUCTOR ELEGIDO;17000000.0
967484;3115;2023-01-23 00:00:00+00:00;CONDUCTOR ELEGIDO;79000000.0
501519;2222;2023-01-03 00:00:00+00:00;PÉRDIDA TOTAL;9000000.0
279253;6603;2023-01-23 00:00:00+00:00;PÉRDIDA PARCIAL;85000000.0
